"sim","n","censoring","alpha_analytical","beta_analytical","gamma_analytical","time_analytical","se_alpha_analytical","se_beta_analytical","se_gamma_analytical"
76,2500,"heavy",1.00206263177629,0.497406929284314,0.230857296811271,NA,0.0618557892083442,0.0111811503518233,0.0641614678302959
77,2500,"heavy",0.979331750891336,0.502610562699062,0.279900290600184,NA,0.0605323182102348,0.0114659476013176,0.0632676166804769
78,2500,"heavy",1.10454885250556,0.476692849475768,0.243429275546067,NA,0.0618821618389834,0.0108153957243614,0.067813180378826
79,2500,"heavy",1.03445548523006,0.488746559175823,0.288929847333577,NA,0.0616382956624382,0.0116133093984544,0.0643142967039967
80,2500,"heavy",1.01979570830792,0.501843598682063,0.172719228351817,NA,0.061927758041106,0.0114449422290872,0.0625983546979679
81,2500,"heavy",0.990510247571389,0.489479279923559,0.242574124687799,NA,0.0588491696662182,0.0110731390463633,0.0648200544148786
82,2500,"heavy",0.892836388049399,0.540552779808614,0.166071214310876,NA,0.0635195187552995,0.0126172477224698,0.0669654031535828
83,2500,"heavy",0.998225817759647,0.511556074241189,0.249102424125635,NA,0.0647414333761246,0.0123070277094933,0.0658477965594835
84,2500,"heavy",0.950863018106636,0.524147090292537,0.166128695685669,NA,0.0666921423219701,0.0123660782197335,0.070175316575349
85,2500,"heavy",0.969873236598221,0.508534531672676,0.220820718649477,NA,0.0611741380160204,0.0111793457494893,0.0633557675811159
86,2500,"heavy",1.00441279095007,0.507520452779794,0.269109309909245,NA,0.0614833137012892,0.0117904236687215,0.0627862489725744
87,2500,"heavy",0.931832539435155,0.518024575445055,0.29503556129258,NA,0.0633904069927016,0.0116876097990595,0.0663737707218374
88,2500,"heavy",0.959744995958558,0.511641794849861,0.376718633824116,NA,0.0654110500989689,0.0126373421730579,0.0647040238111392
89,2500,"heavy",1.04891472251616,0.481928285768721,0.205939692645024,NA,0.0595864920843342,0.0109568080608362,0.0638774968699509
90,2500,"heavy",0.954334860809122,0.513607883106087,0.29644443986263,NA,0.0626267829542656,0.0118061785092617,0.0619353374139628
91,2500,"heavy",1.0820941011395,0.485752190786504,0.129925970720705,NA,0.0599051468461076,0.0108502868455637,0.0664013895906328
92,2500,"heavy",1.07262685001438,0.495247162712419,0.166702466836536,NA,0.0604752029616632,0.0112473961812307,0.0662901893591331
93,2500,"heavy",1.12053199382514,0.489419378215937,0.148143546386535,NA,0.0631715322764095,0.0116393129108797,0.0657984339751782
94,2500,"heavy",0.97965183509853,0.507046616954824,0.340638141036793,NA,0.0671032374945116,0.012353245284695,0.0672106483907133
95,2500,"heavy",0.999893740591087,0.495578712239752,0.234267700899408,NA,0.0634973980986644,0.0118817748399275,0.0685114831264097
96,2500,"heavy",1.01727837857387,0.508674695371275,0.126784779493969,NA,0.062564487409559,0.0119245428156261,0.0668649150107117
97,2500,"heavy",1.04867420203654,0.497948085131727,0.166160102920244,NA,0.0635069262091106,0.0119980194018629,0.0696829984142589
98,2500,"heavy",0.992800697838521,0.495106513358079,0.34829510323885,NA,0.0622955748403225,0.0112802396104816,0.0642886704977668
99,2500,"heavy",1.07355781732591,0.494021344166424,0.150788010354824,NA,0.0619748722094834,0.0116247515094297,0.0676071879868756
100,2500,"heavy",0.997865598214612,0.506522955894303,0.214437779840137,NA,0.0604590303615421,0.0112630820260221,0.0626254738759312
1,5000,"heavy",1.0032423712303,0.500175950338351,0.225035006090765,NA,0.0426555877448007,0.00809800583994925,0.0450785095197567
2,5000,"heavy",0.910531457875344,0.516947563784092,0.300286791945483,NA,0.0441063916944789,0.00827614499396265,0.0452527835902439
3,5000,"heavy",0.955166216661443,0.502489106500702,0.297379876762068,NA,0.0462756987152974,0.0086044798438887,0.0479984648776523
4,5000,"heavy",1.00095392364363,0.488006480267313,0.22988422622716,NA,0.0412639776405276,0.00763442129960554,0.0438976265779099
5,5000,"heavy",0.906937467032413,0.517313898501755,0.29073705240228,NA,0.0431493985849514,0.00823798527670292,0.0443260204853445
6,5000,"heavy",1.01166431514443,0.502079561795484,0.268208691190572,NA,0.0438590284485387,0.00827986324798067,0.0469467030780316
7,5000,"heavy",1.04227378778993,0.479025057202868,0.260613507972065,NA,0.0438674360404207,0.00780438013368462,0.0457351277674575
8,5000,"heavy",0.956914605613082,0.505156560826637,0.274383730165335,NA,0.0444080337967666,0.00815625223188349,0.0456860060136008
9,5000,"heavy",1.03170687592234,0.484786274337671,0.20546770820067,NA,0.0435041318187497,0.00794480527501421,0.0458447250389823
10,5000,"heavy",0.978311684048488,0.492993221398182,0.338103267921624,NA,0.0423132691215012,0.00779450576993379,0.044856050201446
11,5000,"heavy",1.10467474411816,0.470851650290995,0.279327726777037,NA,0.0439692716829207,0.00789373066505393,0.0455160780467841
12,5000,"heavy",1.06906882786032,0.482436165363976,0.214984230424634,NA,0.0414374134998877,0.00747069609376361,0.0437584320996519
13,5000,"heavy",1.01257872163711,0.490159460990356,0.207457944977878,NA,0.0448322002268249,0.00821050857586826,0.0480207520986057
14,5000,"heavy",1.03794913124354,0.481379584615354,0.242289697645942,NA,0.0419675748543634,0.00761205720988578,0.045570733803329
15,5000,"heavy",0.961447306651858,0.513548212114257,0.282800951199637,NA,0.0430037124083528,0.00820053388063922,0.0448785850549821
16,5000,"heavy",0.968971051054217,0.506035210816367,0.199213092201242,NA,0.0428220326376936,0.00803433582076886,0.045272569069972
17,5000,"heavy",1.00070807534766,0.500891467636688,0.240834232640422,NA,0.0448791629321175,0.00847292263077511,0.0476057227552166
18,5000,"heavy",0.984755642666393,0.503487649470547,0.29576645937507,NA,0.0456845428296154,0.0086654822904958,0.0471282653602388
19,5000,"heavy",0.988657808650103,0.508658401708702,0.21883219610301,NA,0.043709338655884,0.00839012269092766,0.0464372611570751
20,5000,"heavy",0.953615473430086,0.504055640895952,0.321307331561783,NA,0.0443333222236283,0.00839036657155312,0.0451265453772477
21,5000,"heavy",1.06210156132215,0.491956586681819,0.198913692885419,NA,0.0429285203817857,0.00791336917830374,0.045957795679253
22,5000,"heavy",0.958671278154918,0.508076621338833,0.273783298870131,NA,0.0435452852719802,0.008265095608942,0.0451153664391114
23,5000,"heavy",1.00968562876986,0.487893174680471,0.318091771376358,NA,0.043353658839516,0.0080303161030761,0.045811982991373
24,5000,"heavy",0.986094828803099,0.501880505160008,0.323987554197124,NA,0.0432391660589911,0.00831265551214056,0.044698797722472
25,5000,"heavy",1.03323605807331,0.492431933113584,0.193152823690176,NA,0.042854758215258,0.00803106323272519,0.0453402522294512
26,5000,"heavy",1.0641423063709,0.48386556361932,0.211774006635705,NA,0.0416311845306882,0.00768692952471542,0.045064570710668
27,5000,"heavy",0.948144625971372,0.514185268849401,0.229391387367754,NA,0.0430789521325167,0.00822148610261339,0.0454029603129735
28,5000,"heavy",1.05079611834363,0.489098229505508,0.285618814195552,NA,0.0437528254621989,0.00828880954985129,0.0464408660286533
29,5000,"heavy",0.961781674454156,0.499648113590007,0.294302539422237,NA,0.0443625893441787,0.00830061231858721,0.046937646941975
30,5000,"heavy",0.946001493928894,0.523063299602895,0.25054651727947,NA,0.0440655818622543,0.0085225720528327,0.0457141802941994
31,5000,"heavy",0.993230800795809,0.495445964114871,0.320037129018395,NA,0.0452115981823181,0.00860061039319365,0.0464495104424509
32,5000,"heavy",1.00269559268687,0.49637477620891,0.284421842717239,NA,0.0427935020884797,0.0079169175416097,0.0446809951099708
33,5000,"heavy",0.997848437920804,0.498749587866537,0.235698653312177,NA,0.0437719765695703,0.00830229337736815,0.0455421237128639
34,5000,"heavy",0.955686725002292,0.496672592654114,0.379470908914363,NA,0.0432900092629965,0.00810853382154291,0.0450797615939977
35,5000,"heavy",0.953821337376925,0.506425312460639,0.276160265404245,NA,0.0445945684663562,0.00821198610673974,0.0464813637444986
36,5000,"heavy",0.930689047569516,0.523851513027928,0.216974795105779,NA,0.0445921624934711,0.00845123606767919,0.045455718405707
37,5000,"heavy",0.957124634980651,0.500413057883377,0.30489260186889,NA,0.042292045090922,0.00765507258638676,0.0438919066141158
38,5000,"heavy",1.07118109891897,0.472159328668254,0.302412271537132,NA,0.0431645348563644,0.00746597967411006,0.0463845175857626
39,5000,"heavy",0.949252336349593,0.51067607206439,0.240401415419306,NA,0.0436450686370289,0.00825424374145407,0.0452681565800834
40,5000,"heavy",0.913583311014828,0.507705631415106,0.242615395569595,NA,0.0445918963139607,0.00811541631219544,0.0479257987308379
41,5000,"heavy",1.01604933149309,0.498073339936634,0.207050052407964,NA,0.0422008273097344,0.00782188970925372,0.0444523380665471
42,5000,"heavy",1.00183062672831,0.490110257494495,0.30553748668314,NA,0.0434768199004984,0.00799853978669723,0.0454050236436741
43,5000,"heavy",1.0368581495198,0.494463364384342,0.178103739658524,NA,0.0422779014158381,0.00794445610109468,0.0457410833502148
44,5000,"heavy",1.02471839891129,0.49676720012371,0.155906864116634,NA,0.0423619030879233,0.00794317278394512,0.0458211871639133
45,5000,"heavy",0.986360961801084,0.500986310330334,0.221854728172664,NA,0.0459046128014914,0.00832424089967423,0.0482078476323662
46,5000,"heavy",1.01815870525255,0.5035942943606,0.208074126022321,NA,0.043836726071593,0.00818636882721141,0.0462844933781133
47,5000,"heavy",1.03036146113235,0.50035671676042,0.220432760378753,NA,0.0448677610820567,0.00842199998302184,0.0465688852531729
48,5000,"heavy",0.936623443071291,0.510543654670499,0.322707612322335,NA,0.0451518098956712,0.00863206395245131,0.0455672863983513
49,5000,"heavy",0.976808240492917,0.49011653471887,0.341152367669602,NA,0.0414668953701086,0.00771078746383988,0.0430993499318991
50,5000,"heavy",1.03844641875906,0.496949407907275,0.141074383716827,NA,0.043976650618418,0.00829158112333091,0.0472314826073235
51,5000,"heavy",0.962800212054429,0.50497817696309,0.165563180338397,NA,0.0427247272488876,0.00808381824916751,0.0453472916485434
52,5000,"heavy",0.975857822253828,0.500405281577234,0.303729532579145,NA,0.044923584929133,0.00818079074917893,0.0477925341819488
53,5000,"heavy",0.974656173304859,0.507413423094404,0.258622359086104,NA,0.0424856796791983,0.00823077879883202,0.0436974335649942
54,5000,"heavy",1.03649060144646,0.486011298567095,0.222006236033235,NA,0.0422061246534171,0.00774579069460785,0.0449224284978995
55,5000,"heavy",1.02627643375553,0.499738060264474,0.218427415327702,NA,0.0439149840738372,0.0082539783009831,0.04610203596958
56,5000,"heavy",1.04215463875193,0.488179005150444,0.218178885076131,NA,0.0428046843028829,0.00797986903854322,0.0453060462307959
57,5000,"heavy",1.02391671978032,0.505381252201865,0.232987671065512,NA,0.0436464022764279,0.00828562959341837,0.0454286246614743
58,5000,"heavy",1.03853304038423,0.490574990451977,0.244004655005021,NA,0.0430069467865959,0.00800443557323247,0.0443698388830708
59,5000,"heavy",0.972812092114729,0.509775191468769,0.227591817105611,NA,0.0434681544313724,0.00824053441299845,0.0463172726107939
60,5000,"heavy",1.00099125412486,0.492932484147706,0.280051402913044,NA,0.0441196159970042,0.00798035498597845,0.0464294749358493
61,5000,"heavy",0.97596092296327,0.497824769247439,0.350042823822733,NA,0.0440049004323011,0.00818468346475647,0.0458344606817148
62,5000,"heavy",0.938085418398372,0.511165994931663,0.287625507032772,NA,0.0446673601047376,0.00833144692344374,0.0459984035912534
63,5000,"heavy",1.0579897540859,0.500317743871917,0.155751290310056,NA,0.0440931336682944,0.00829195133901316,0.0473818340793416
64,5000,"heavy",0.995422736330267,0.501292729593963,0.245858067053021,NA,0.0434785941411401,0.00797836709960453,0.0448560543397678
65,5000,"heavy",1.00699268817189,0.49851751628682,0.230569848562135,NA,0.0428401905198377,0.00790071372438875,0.0445101298900665
66,5000,"heavy",0.933144973533004,0.509867614837325,0.281743713399867,NA,0.0445576071017652,0.00842198903184105,0.0465128024030892
67,5000,"heavy",0.978812851755025,0.517642271580254,0.196503777825645,NA,0.0431202132646921,0.00820090511896455,0.0456791370088883
68,5000,"heavy",0.987012419784337,0.499990358599507,0.287469734579763,NA,0.0445415195164939,0.00842772230354535,0.0460113178900747
69,5000,"heavy",0.985815355939343,0.489089217746489,0.285522185751549,NA,0.0439193042370629,0.00799586002876345,0.0463833125083893
70,5000,"heavy",0.977276263149611,0.50787428746495,0.237378807569895,NA,0.0454387443304027,0.00871585001046022,0.0473109261824475
71,5000,"heavy",0.976211177106501,0.521601369164589,0.196871761940803,NA,0.0452087248289542,0.00869236475615423,0.0469222934086467
72,5000,"heavy",0.981959348259912,0.498566866148361,0.275913229929186,NA,0.0423354947429575,0.00797174538500514,0.0461056641250183
73,5000,"heavy",1.01693914241686,0.504482825568137,0.2655173479182,NA,0.0452516480954041,0.00849372941488175,0.0483378165566275
74,5000,"heavy",0.998348175662827,0.501029360477576,0.240456578756104,NA,0.0453640322028851,0.00850683021991833,0.0472317954012361
75,5000,"heavy",0.980759514067226,0.488149939990119,0.308617003860561,NA,0.0437831021243783,0.00821076260470885,0.0451185079202521
76,5000,"heavy",0.982122035178203,0.503547618794592,0.262268903269415,NA,0.0449541764838732,0.00823575653003349,0.0462035081337853
77,5000,"heavy",1.04952025755629,0.499312336236563,0.108438120164878,NA,0.0439097289253886,0.00827287005715766,0.0472595283629912
78,5000,"heavy",0.996794308612885,0.494850508215971,0.303280195981523,NA,0.0436365975687004,0.00787410398854861,0.0464873827415948
79,5000,"heavy",1.02593138225753,0.500549410585716,0.224147791899338,NA,0.0438583164229831,0.0081110709333442,0.0458504810677857
80,5000,"heavy",1.0565744583299,0.504522283995954,0.15173433755008,NA,0.0451494441288051,0.00825382559803252,0.047115024459303
81,5000,"heavy",1.04636052756918,0.489559840195715,0.197332928017084,NA,0.0426267112483297,0.00774487243804828,0.0455579368420541
82,5000,"heavy",0.951136092339964,0.506382057117705,0.301648447983421,NA,0.0433522492629237,0.00810078028906253,0.0452022429561434
83,5000,"heavy",0.985529765323602,0.498014658155703,0.287314326780064,NA,0.0433376767308186,0.00798725910328497,0.045558486606661
84,5000,"heavy",0.98527536285239,0.514849966252401,0.199316023543869,NA,0.0447165477838124,0.00851379094384391,0.0466966512683247
85,5000,"heavy",1.07843340197966,0.490866393180651,0.229155017495666,NA,0.0432145620557656,0.00844404686437594,0.0451153178607698
86,5000,"heavy",0.962733605935491,0.504695512795251,0.260449446053925,NA,0.0430155545850629,0.00805217575606354,0.0449655912177985
87,5000,"heavy",0.94764626005589,0.506013650339076,0.282208416279986,NA,0.0435664466456573,0.00804709379228238,0.0458909073974717
88,5000,"heavy",0.944299250913863,0.521004182071946,0.25826905433302,NA,0.0441982244919898,0.0082428476779193,0.0453805148851723
89,5000,"heavy",0.945251892917607,0.503449606141258,0.319061314747919,NA,0.043475639213562,0.00820846796059054,0.0444158321242556
90,5000,"heavy",0.966573530783974,0.520327250855044,0.219339127454744,NA,0.0448378042122674,0.00842558588759765,0.0461221763750156
91,5000,"heavy",1.03360008273048,0.485513959487444,0.285351121423336,NA,0.0435549752123806,0.00816229193522344,0.0465252931587335
92,5000,"heavy",0.954665495489628,0.509120669849709,0.274547848546887,NA,0.0460056793489565,0.00869828984534952,0.0479840363354537
93,5000,"heavy",1.13449086784484,0.465315217181873,0.137939637532313,NA,0.0419590981350785,0.00746280883439131,0.0466559667082808
94,5000,"heavy",0.995494903506169,0.506375336615327,0.244820243439854,NA,0.0452602614185915,0.0084876326399965,0.0473531143324741
95,5000,"heavy",1.02285994948078,0.493639151584567,0.19629779941183,NA,0.0425238087085456,0.00789381493537086,0.044570079788541
96,5000,"heavy",1.033613969621,0.49449539932098,0.178140389932674,NA,0.0428681079917222,0.00794862126797245,0.0457361605481989
97,5000,"heavy",0.981541095780163,0.494944499348377,0.300513522325478,NA,0.0451220966537779,0.00824774452854755,0.0477491385901372
98,5000,"heavy",0.914577227939572,0.518753545383318,0.328608784043808,NA,0.0455619989430644,0.00867982155221989,0.0456494186892047
99,5000,"heavy",1.03225874879957,0.489769099293603,0.233531896951646,NA,0.0426946563166403,0.00799463499176449,0.0449348566898139
100,5000,"heavy",1.00478958123992,0.492330120030672,0.230500337469006,NA,0.0434181680133766,0.00803209031392268,0.0447317678218416
