"sim","alpha_lognorm","beta_lognorm","gamma_lognorm","se_alpha_lognorm","se_beta_lognorm","se_gamma_lognorm","aic_lognorm","bic_lognorm","alpha_loglog","beta_loglog","gamma_loglog","se_alpha_loglog","se_beta_loglog","se_gamma_loglog","aic_loglog","bic_loglog","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","aic_expo","bic_expo","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","aic_weibull","bic_weibull","alpha_pwe","beta_pwe","gamma_pwe","se_alpha_pwe","se_beta_pwe","se_gamma_pwe","aic_pwe","bic_pwe"
838,1.05625983763107,0.46462624108991,0.280424952470935,0.112813735451455,0.0760319934100364,0.0907703040573747,1286.4224062868,1301.14567212375,1.07029681179719,0.449721188190062,0.279912527226662,0.111168267518618,0.0737673834650012,0.0908938839162563,1300.70663187739,1315.42989771433,1.12858910411305,0.373675333844064,0.26804282815188,0.103179611662957,0.0621893468795256,0.0889358084699363,1985.37236620378,1995.18787676174,1.04851452462785,0.469958824324712,0.282002244339222,0.115066738164824,0.0782314579928764,0.0915063220714108,1445.7103932748,1460.43365911175,1.05580332230554,0.462936184163282,0.281031643603246,0.11254322699314,0.0751093631234076,0.0909221296654309,1431.51099797822,1485.49630604702
839,0.92477667282861,0.524192804131675,0.390736074209338,0.109695052904707,0.0771739007021548,0.08448536071181,1247.23184929595,1261.9551151329,0.94718226589074,0.500404227778314,0.393065755171568,0.109516028568737,0.076922930676236,0.0842367255258986,1255.48930980089,1270.21257563784,1.00021011773892,0.418027216818407,0.404334671892108,0.0975194654003062,0.0620321075227088,0.082962903683064,1964.60699220722,1974.42250276519,0.909372850656711,0.538939730105779,0.387065136832011,0.109974100773665,0.0771615333604494,0.0845739410843021,1384.37636830048,1399.09963413743,0.926939114085287,0.522718582957735,0.387468630875852,0.110389386514628,0.078213115070335,0.0843754846930571,1373.75084491513,1427.73615298393
840,0.93217626941872,0.50328205793658,0.216037310132294,0.0942347206823588,0.0740511048994315,0.0785147347907059,1310.7142917737,1325.43755761065,0.94215756480204,0.489976295884239,0.215388522324916,0.0913341938955985,0.0711367938343161,0.0791328117208003,1325.79729638786,1340.52056222481,0.958375620328896,0.449306177796816,0.206514631282482,0.0894166175754854,0.0662483135668827,0.0791566203665397,1979.68338505105,1989.49889560901,0.919097283739866,0.515379620523264,0.218500706544093,0.0973612465007586,0.0768901039663646,0.0781839467107592,1441.93330234919,1456.65656818614,0.929711667400114,0.506059279176404,0.214489482140474,0.094845487438731,0.0741342219487312,0.0789416254511894,1426.87199181815,1480.85729988695
841,0.928888112950827,0.515420277156201,0.247352277871601,0.107074854564383,0.0681554032845169,0.0848299681304267,1208.12061384013,1222.84387967707,0.936097448281682,0.505421221473149,0.248236530859948,0.10606693563437,0.0665420253138403,0.084537841539961,1230.27978354897,1245.00304938591,1.0155869116938,0.405475230663276,0.2477913617733,0.104804984157677,0.0609821229119547,0.0849985037712516,1938.64507643342,1948.46058699138,0.922675733984437,0.520242289872499,0.247732993644212,0.108021303765813,0.0689629473202657,0.0858717825724335,1340.83330530898,1355.55657114593,0.927820480109651,0.515556797362717,0.246634236175836,0.107621871714655,0.0683858942065711,0.0855724258742985,1368.22068581752,1422.20599388632
842,0.940516688546515,0.519437058537821,0.236440165173662,0.114175239505437,0.0800223514631627,0.0988070953025819,1251.0746709269,1265.79793676384,0.957091253759913,0.500738171689274,0.237307314332835,0.113990718220976,0.0785053285448782,0.0995217463789939,1271.94101621991,1286.66428205685,1.02483881988888,0.408393423000039,0.244170120467276,0.114427472879911,0.0670576971962293,0.102290784084355,1956.76938550438,1966.58489606235,0.924294163282406,0.535215986326792,0.235649159283171,0.114474384645564,0.0801216137988413,0.0983704182171918,1360.09555725132,1374.81882308826,0.934391822081037,0.525167877236867,0.235610082113734,0.114780150991279,0.0803088469230994,0.098537197142475,1384.72822532944,1438.71353339824
843,0.792570722004682,0.576854099248309,0.327233864363354,0.113066662480054,0.078017747850298,0.0930779438266591,1248.71308190209,1263.43634773904,0.80951918599848,0.558871917948419,0.32707745596541,0.109424807643545,0.0727550727560114,0.0922641645688313,1252.2849304962,1267.00819633315,0.845170967858069,0.477614793890101,0.35065189071205,0.109600248923893,0.0663909647797155,0.0926869964133516,1984.68837775659,1994.50388831456,0.783838267585056,0.584816878913154,0.32478088246965,0.115872840497578,0.0817838168367402,0.0933709564327503,1400.47972983297,1415.20299566991,0.79533217208131,0.574503741044257,0.32237343520197,0.112920117169682,0.07803681028519,0.0925916942124718,1383.03022807659,1437.0155361454
844,0.992166670020147,0.498291772507361,0.309434998151508,0.124922279228129,0.0782895103286758,0.0869746617081724,1212.19988603265,1226.92315186959,1.03384203042837,0.456994222879411,0.313336869950488,0.125904939275653,0.077512165513291,0.0866270065923081,1215.15028146421,1229.87354730116,1.07791551948325,0.373744117660835,0.333378879580612,0.106926739266755,0.0570161008843872,0.0817238646171177,1941.95972593742,1951.77523649539,0.96214516136217,0.525277221649261,0.307777549067355,0.126432891469614,0.0813016844509262,0.0864481161603032,1350.26385396956,1364.98711980651,0.98774085601031,0.500824527759029,0.309675537270017,0.128848414558777,0.0825781393155959,0.0862027850243428,1355.96058294068,1409.94589100948
845,1.06376368251676,0.495841277695331,0.239506339088638,0.126521827207912,0.0872771923097187,0.0757804328469054,1204.02482434588,1218.74809018283,1.07752195079312,0.481612836770933,0.238935528567838,0.123709522836745,0.084687782907294,0.0757480755250138,1210.95283356373,1225.67609940068,1.15788941008854,0.383080588613431,0.233858306419346,0.12027172824559,0.0782554638723676,0.0754250683901914,1964.58644332998,1974.40195388795,1.05396673864718,0.504027582047183,0.237777763556113,0.12761432761037,0.0879584294369492,0.0749455731683892,1343.39984911636,1358.12311495331,1.06617465237736,0.493571461097405,0.236582241950281,0.123798703046551,0.0851036580984581,0.0751291896378987,1333.80798454494,1387.79329261374
846,1.03120976013839,0.459337766957963,0.309582294033596,0.0989015984216095,0.0866484019414053,0.0821691860413155,1196.6710213517,1211.39428718864,1.04503822495754,0.440961711505248,0.312532059984648,0.0973293915956556,0.084900324053655,0.082004810667708,1221.88766054919,1236.61092638614,1.08430404066722,0.372957875903076,0.316483240739454,0.0936426475913845,0.0781899338651315,0.0837756436507877,1912.55273831614,1922.3682488741,1.02075827078005,0.471365357024376,0.307932864479449,0.100190272501015,0.0874499915764086,0.082757664943259,1305.41938253396,1320.14264837091,1.02694563136341,0.462386159722967,0.31079748414047,0.099062860908984,0.0868370618583607,0.0828316739857399,1354.25711307063,1408.24242113943
847,1.04878729365748,0.474731599811682,0.277958044876821,0.100179356684436,0.0752344137297519,0.0967109985925525,1203.86777196531,1218.59103780225,1.06645867922572,0.45347561379994,0.279488815679834,0.0989818273912685,0.0733779316532896,0.0965172443027668,1221.95785464621,1236.68112048316,1.08543798239675,0.403465308572805,0.281505083264809,0.0980120186162314,0.0683879363506517,0.0959212607487763,1915.76192666465,1925.57743722262,1.02850116913229,0.496629090433671,0.277510934996003,0.101983627964647,0.0772731314179532,0.0966854158356137,1279.756172352,1294.47943818895,1.03995619509969,0.483744140507481,0.27901850978553,0.100373521687709,0.0747955557830026,0.0963831842325423,1332.63719454636,1386.62250261516
848,0.842706172847756,0.597455504608335,0.369475545002296,0.106881265016228,0.0663778211172558,0.0967506264954792,1255.82397661808,1270.54724245503,0.848044403429944,0.590077169071313,0.3689177902039,0.106228783168342,0.0656506063873419,0.0959516499560546,1263.75305805818,1278.47632389513,0.937594637092775,0.474866716206877,0.360154938009228,0.104716717243199,0.0638084468339785,0.0945528590172557,2000.77502828606,2010.59053884402,0.838655231672735,0.598366541469628,0.371473358006266,0.108457887721829,0.067527384097623,0.0956974674165916,1399.59988145624,1414.32314729319,0.844373237152303,0.595812021310171,0.366153234689714,0.107317696133743,0.0667991918653458,0.0957315772099986,1377.09887833176,1431.08418640057
849,0.808559332449181,0.645564086588635,0.195605997365642,0.115183870268214,0.111316596911475,0.11129959329504,1250.24373278038,1264.96699861733,0.82290734492718,0.628808679631804,0.196254690728284,0.113245637927631,0.107725504001342,0.110679320952294,1264.68464071162,1279.40790654856,0.916510750806368,0.512990440799101,0.195267611130932,0.11293331038669,0.10263989176288,0.110763425686039,1979.54831162149,1989.36382217945,0.799654638264529,0.654598973612232,0.192432914122466,0.115722950556428,0.112202496363438,0.111664936552195,1367.84821556861,1382.57148140555,0.804305575135696,0.650150082455686,0.192920636565343,0.115377468291445,0.111317088812874,0.111580555517672,1370.188666552,1424.17397462081
850,1.15833490054894,0.368717800300364,0.215058152757514,0.109975833044876,0.0726984617371378,0.0791525927654385,1338.06622439701,1352.78949023396,1.1653387483776,0.360843358097175,0.214184872729587,0.10835581783265,0.0705526329760372,0.0791054423495729,1345.83178483871,1360.55505067565,1.22164598504791,0.289572978335233,0.21661164402096,0.108492964125537,0.065977745893687,0.0788632400008981,2003.9888909317,2013.80440148967,1.15685877125031,0.370603779717333,0.212533774155377,0.11194959703457,0.0747922149475404,0.0800651406214368,1509.43750694302,1524.16077277996,1.16525166135104,0.363474156151378,0.209035919620993,0.110209222875279,0.0728047646541721,0.0795649541675651,1451.55176289652,1505.53707096533
851,0.971745617832076,0.500751903142014,0.344292491846662,0.105722597205838,0.07371625682398,0.0850566262297771,1330.34096926148,1345.06423509842,0.986936253760249,0.484409138864004,0.345788407995499,0.10645692511087,0.0736058093931645,0.0849959660377549,1340.38344480944,1355.10671064639,1.04241028219397,0.407603708761222,0.353731935904107,0.104852149419027,0.0655063401264301,0.0862208640895888,2041.81357398276,2051.62908454073,0.960070510946352,0.509709847051639,0.346089288592461,0.106159972682481,0.0738522327706541,0.0850263653186481,1455.82261733517,1470.54588317212,0.969086161411418,0.50188849497657,0.345350466686173,0.105828802680543,0.0738084303590452,0.0849780416533606,1468.85250257389,1522.83781064269
852,0.930297286752516,0.512343194289265,0.2773061995044,0.0962375703257638,0.0770990048162194,0.0847769388914376,1287.78425625583,1302.50752209278,0.976429384493385,0.468138979701147,0.280348876654277,0.0942203556537551,0.0725762189406387,0.0851629543213508,1296.99961206628,1311.72287790323,0.96829365732577,0.444296248486296,0.273489399373698,0.0822204576372415,0.0575886161389225,0.0862896188981948,2006.62731416726,2016.44282472522,0.902514765832093,0.534295446886712,0.279669478415038,0.0987456489740333,0.0808398580338157,0.084095807561734,1465.7632007273,1480.48646656425,0.928515780019713,0.511052244130425,0.277820880956032,0.0961113502618802,0.0759388553420913,0.084589529752417,1428.1642034242,1482.149511493
853,0.941614685186758,0.48955411762101,0.371437733481368,0.11861851342835,0.0867903213301938,0.0894284315904419,1243.87641767831,1258.59968351526,0.96043216304759,0.469898724993347,0.371971776029521,0.11673493673274,0.0845423249068309,0.089173246321642,1266.01292396416,1280.7361898011,1.02185864736668,0.387723422487083,0.36941115890821,0.115680056839425,0.0726222704693308,0.0873869219810154,1996.85055956917,2006.66607012714,0.925163434306185,0.505373235635676,0.367101163247297,0.120560231815679,0.0889200505168558,0.0904160141475122,1396.99807400894,1411.72133984589,0.941245533960064,0.489455431842985,0.368472994377757,0.117235508370797,0.0855069325491559,0.0899082051952096,1391.43801739711,1445.42332546591
854,1.16528394567818,0.401953017431365,0.258696051509442,0.0969415414832902,0.0798664098119224,0.0739477631736143,1274.34089710539,1289.06416294234,1.1799214029541,0.38636805125059,0.258667407607688,0.0962987735762083,0.0789187520554321,0.0737497834423155,1300.86659499855,1315.58986083549,1.23405009182577,0.316830287864755,0.255175963730769,0.0967313111498987,0.0708935015372707,0.0725652809714283,1991.86310905315,2001.67861961111,1.1523355415304,0.413720565086021,0.258170332257724,0.0975385003821805,0.0790868246583122,0.0745636330092118,1407.06275292958,1421.78601876653,1.16302652840797,0.404037414531608,0.257981854318004,0.0959111207717287,0.0771534305449342,0.074473492748375,1432.76369537211,1486.74900344091
855,1.13604350090386,0.452796268156508,0.212395711429716,0.125112445598668,0.0986524851009031,0.0809207567405833,1201.14837338442,1215.87163922136,1.14337183149153,0.443834189937457,0.21240830138601,0.124728884564877,0.0976870823166605,0.0807179881231238,1209.05584097644,1223.77910681339,1.22041184610606,0.348117538580316,0.206171574526992,0.106477202675006,0.0772991137581537,0.0814413558965165,1960.60440471674,1970.41991527471,1.13306984568696,0.45445122072699,0.213534621450271,0.126509536741452,0.100350529718341,0.08124430906085,1322.73586572869,1337.45913156564,1.13575614577807,0.452552313365044,0.212311208371401,0.125220819046942,0.0989470869796554,0.0812481581428148,1337.63660874031,1391.62191680911
856,0.902192397983569,0.52118444440586,0.299252341678748,0.10462515065966,0.0759836187633997,0.0932240942206049,1240.69655256975,1255.4198184067,0.922755461014042,0.497576479749348,0.303203861323089,0.104458978234256,0.0748652478574004,0.0936431274872664,1257.11609989605,1271.83936573299,0.976734572384114,0.421006876895025,0.294257753828476,0.0944434325546037,0.0602232993607654,0.0941374204392645,1997.14023046276,2006.95574102072,0.886454548250686,0.535700891562145,0.299588764084277,0.104091313891469,0.0769023719109667,0.0921653289009577,1387.06089475331,1401.78416059026,0.902124169015718,0.519185583810566,0.301493958308074,0.104840137982745,0.0763546278665283,0.0926893518945616,1390.08664430281,1444.07195237162
857,1.06431016566387,0.440214204942997,0.250220275600643,0.116480025985447,0.079803063524159,0.0892400087670609,1198.25080868429,1212.97407452124,1.07241762141226,0.430224802520768,0.250602052833812,0.11663684578076,0.0787194687090014,0.0895097974541589,1213.04364658088,1227.76691241782,1.13415990322293,0.345923154850672,0.253803062818818,0.108543583448092,0.0661183302497061,0.0917330399649126,1929.52482569828,1939.34033625625,1.05488803989583,0.447564214221044,0.252803906322004,0.11600925060286,0.0801697289677406,0.090055113394803,1299.03389455816,1313.75716039511,1.06136465300489,0.442387922999833,0.251920065807657,0.116887384680077,0.0803554677933371,0.090046414036161,1328.81487981883,1382.80018788763
858,1.07072178189187,0.524853456537815,0.248146275381035,0.0909596757794241,0.0664405515710911,0.0957652338456174,1267.94572657511,1282.66899241206,1.08538061419209,0.508924174297337,0.246927794530626,0.0900241400834923,0.0655946748609108,0.0953935546380186,1291.15195854875,1305.87522438569,1.12524636485773,0.439734228614675,0.247578070002222,0.0858194227481072,0.059615499502836,0.0961032682924151,2006.57450614493,2016.39001670289,1.05386788988027,0.537698919035305,0.251151330090884,0.0918561124423951,0.0671579094109543,0.0952518991642031,1422.26372979148,1436.98699562842,1.06653239010216,0.527266293284753,0.248336481215853,0.0915512624120258,0.0670528292017698,0.0947189635601091,1417.50584891484,1471.49115698364
859,0.919010078798481,0.562207491455832,0.194515645915063,0.113671333915427,0.0957911813867905,0.0955015453835643,1296.60437890675,1311.3276447437,0.935015727734585,0.545028010910556,0.19411193851534,0.112083517511687,0.0934761531337774,0.0959705204044978,1314.52794178491,1329.25120762185,1.04201570306838,0.422852520704387,0.189914487822148,0.106295178692089,0.0837867887695036,0.0985881232104067,1995.06145535204,2004.87696591001,0.896476969844971,0.581281235869035,0.199502353850297,0.115973885770489,0.0974650983385226,0.0949587129964133,1387.55349046945,1402.2767563064,0.911816518506018,0.567368547100949,0.196578328956363,0.114749406022853,0.096434126070908,0.0955379486980509,1415.78808811526,1469.77339618406
860,1.05612048885494,0.529662471880108,0.136248435486889,0.122677682663725,0.0825392841049852,0.0922622326017287,1226.36643879206,1241.08970462901,1.07062549166539,0.512709325863617,0.137031610829648,0.12111479939248,0.0800506796917031,0.092570628816143,1238.73417300986,1253.4574388468,1.12172977590252,0.434829461171012,0.129791253994938,0.119885950329372,0.0731617039173399,0.0909836833864692,1913.75361225232,1923.56912281028,1.03874682859552,0.546521114588071,0.134072412622707,0.125266232561728,0.0854681523975482,0.0921663974868151,1340.83980636391,1355.56307220086,1.05300780449955,0.533416970699519,0.133828252276016,0.12554472670749,0.084703914382159,0.0926646882654822,1356.74300534091,1410.72831340971
861,0.955337731398726,0.497813402082729,0.279184581043788,0.134623774570853,0.0891291679535591,0.118364832070877,1351.03714531378,1365.76041115073,0.965132027497017,0.48428993632703,0.280790971897758,0.135464853055068,0.0884306409320896,0.117643255944672,1379.16176031487,1393.88502615182,1.00122565956605,0.424411604486437,0.282370231977365,0.13465827189261,0.0818761874826099,0.117958718291136,2043.88951754218,2053.70502810014,0.945643460090838,0.507801675308498,0.27832107767387,0.133157507854062,0.0891138046256585,0.118589312960102,1463.52724734021,1478.25051317715,0.951275681778014,0.500911685331023,0.279572138580536,0.133048748420008,0.0885070478477054,0.118201153676736,1497.60315708716,1551.58846515597
862,0.946033895897241,0.570760920317423,0.190438111487102,0.104120964870224,0.0645533756739428,0.09270143735496,1253.64242912468,1268.36569496162,0.961637147093495,0.553061364038348,0.190718505287574,0.100805004407286,0.0626372642252887,0.0932057429246685,1270.37310888935,1285.09637472629,1.00500394749965,0.475770331394669,0.197177964247238,0.102111970708583,0.0581438277177431,0.0919424098327552,1967.94044800133,1977.75595855929,0.93539680989723,0.582237350469147,0.185628829004922,0.107097179810475,0.0659743596083761,0.0923172640787513,1382.35594385636,1397.07920969331,0.950040816156132,0.566755872359659,0.187561936820572,0.103718133313832,0.0638256248307287,0.0927318273509785,1415.90911537209,1469.8944234409
863,1.18661594968698,0.397001298710486,0.171842803340653,0.122585817373467,0.0930254578889207,0.111774141258578,1276.30051081819,1291.02377665513,1.19535643748037,0.387081679552881,0.17079017858689,0.120565257938103,0.0907385466224207,0.111528081534632,1296.3749947253,1311.09826056225,1.21859455384518,0.344035061170879,0.168911484118756,0.117905556045165,0.0812558465498213,0.112726652981008,1955.35155061582,1965.16706117379,1.17590417017824,0.406680281616948,0.171682912761962,0.123278586990936,0.0938068737770918,0.11198287224442,1371.18326441566,1385.90653025261,1.18065733886105,0.402611200868795,0.171343258450213,0.122137412698277,0.0931969458218111,0.111769526767498,1408.854296613,1462.8396046818
864,1.11237627071535,0.426327177604617,0.162954283849949,0.10351082477648,0.0832042707078726,0.087760429204077,1270.03078808907,1284.75405392602,1.13627186080591,0.401063495664662,0.164501218372756,0.098578938741009,0.0769858258375659,0.0875061056458114,1282.42989834224,1297.15316417918,1.16512451870484,0.347741964248191,0.165041474725459,0.0919492993070984,0.0661216825469721,0.0882948290568421,1945.32220656747,1955.13771712543,1.09319862790362,0.443958816007794,0.162923733309913,0.108107052420121,0.0881398516284552,0.0878906726159572,1391.36343490965,1406.0867007466,1.10563781912855,0.432306305300059,0.163000369754052,0.104563438392677,0.0840911422807681,0.0880545621296395,1393.31377174587,1447.29907981467
865,1.10287154252707,0.400542403974238,0.284428462157671,0.11717921473826,0.0991802634553027,0.0894610422764088,1310.79438461837,1325.51765045532,1.11691418698617,0.385774836810345,0.283398901839613,0.112823201739082,0.0940884522684801,0.089747449455325,1330.89879536543,1345.62206120238,1.15458408705779,0.329572538718847,0.280139328648763,0.103827892126557,0.0762819165148336,0.0914081085717033,1987.28557820659,1997.10108876456,1.09348030827787,0.4085157985016,0.287292030473634,0.120590254495942,0.102630166465015,0.0892563801672355,1427.7515274028,1442.47479323975,1.10045333526359,0.402410645849836,0.284013521294767,0.117286513432748,0.0991451915096569,0.0898695672459303,1430.92664939293,1484.91195746173
866,1.18293032474229,0.432196918416887,0.155704702746867,0.129820746195357,0.100722759499167,0.101791696897267,1280.6532938004,1295.37655963735,1.20264459257981,0.41172863955128,0.15715361291034,0.127827959478199,0.0987118909746056,0.102502517018008,1301.50882596757,1316.23209180451,1.30744653399075,0.302268318813272,0.152169535779141,0.11685196852575,0.0788419942826219,0.104473975463246,2023.34592461499,2033.16143517295,1.16992435344324,0.445123559611733,0.154207340943365,0.131736275602313,0.10255191397671,0.100531091570792,1378.73469519107,1393.45796102802,1.17942627409404,0.435257343678176,0.155934457331541,0.130585229645483,0.10175513737944,0.101327625348276,1414.46495539461,1468.45026346342
867,1.0367996521165,0.451624728858495,0.294414020186272,0.109147395181042,0.0775208779095883,0.102146327086925,1292.60185005073,1307.32511588768,1.05365653901977,0.432186901396597,0.296598622066419,0.109749184975769,0.0763421802108417,0.101645107184783,1306.97032158682,1321.69358742377,1.11680553604097,0.352418568235939,0.29677734972187,0.104501456088988,0.0664282197151416,0.104556524456789,1961.60469055945,1971.42020111742,1.02525327876189,0.464300801877847,0.292649652607926,0.108720555563172,0.078894907331339,0.103515152330059,1397.15815137526,1411.88141721221,1.03657089937983,0.453249354658294,0.292272826406157,0.110650712460588,0.0789393333302888,0.102801236990663,1407.74450700504,1461.72981507384
868,1.08493006370268,0.390138289111897,0.316371287420026,0.103984915850741,0.0684340525605424,0.0883070546991962,1298.64041495543,1313.36368079237,1.0983594825936,0.376537306387501,0.315241389399898,0.103020654963973,0.0673413437355751,0.0878844812309242,1304.55727140045,1319.2805372374,1.15686029158922,0.305947301837843,0.309204006370936,0.0999643713171969,0.0608403676900812,0.0869706490715559,2007.88505551265,2017.70056607062,1.079246123719,0.396220073707601,0.312952471668737,0.104798488935664,0.0697038859208108,0.0883425380124451,1456.77591363837,1471.49917947532,1.08476636722648,0.390691589905657,0.31413979004555,0.104464920534731,0.0686926064482962,0.0881687634566335,1439.59469945043,1493.58000751923
869,0.980112351337657,0.529245462169905,0.252713593523934,0.126723547472861,0.0782939997376732,0.0989784833861756,1276.86741410785,1291.5906799448,0.984023653019715,0.522284279748466,0.25312395756626,0.125780429910254,0.076330057059537,0.0993482319844288,1290.0435007028,1304.76676653975,1.00449361518015,0.472982694437246,0.248246394770719,0.126305042751955,0.067373623502391,0.0974179070028878,1972.4755886314,1982.29109918937,0.975127592236214,0.534424752596055,0.250518806702618,0.127617446289467,0.0793854548635629,0.0986630673311086,1395.60900761403,1410.33227345098,0.9802220762143,0.529459929582283,0.250916022492377,0.126218709754863,0.0781963319679408,0.0989067947600495,1409.01448474348,1462.99979281229
870,0.896655640894604,0.645577394726443,0.222951683239055,0.147423056596279,0.105020130958011,0.0930029960248232,1165.24553825933,1179.96880409627,0.912204363395789,0.627375266120941,0.222969589692975,0.146639102843308,0.103679613587237,0.0925619674321338,1189.01651475277,1203.73978058972,0.961058216220921,0.541628801307793,0.2214270036865,0.141269431767633,0.0922202989231833,0.0887943436030781,1904.1005073991,1913.91601795706,0.879901355415034,0.659752439241291,0.223619505451886,0.14792478338016,0.105836598810319,0.0935527446752021,1304.76964714446,1319.4929129814,0.893957635226069,0.646639193384973,0.222612197807849,0.14723286316909,0.104812600076599,0.092497597170745,1321.20856186248,1375.19386993128
871,1.00289090051071,0.500836325398332,0.359636513544284,0.0987758315986854,0.0701983188914876,0.0866192064697035,1253.79245033009,1268.51571616704,1.01901595556951,0.483166139751635,0.3609520940275,0.0992902233821664,0.071737777374907,0.0870604784136657,1272.93374272086,1287.65700855781,1.06316286178575,0.419368977457172,0.354917739723467,0.0958707267707892,0.0663608872243995,0.08820980735431,1969.36583276632,1979.18134332428,0.996495776939592,0.507847259818491,0.353745349100352,0.0987238834781674,0.0696574145187058,0.0855671885007723,1404.43676245588,1419.16002829283,1.00845405923273,0.496218434288824,0.354794332038957,0.0987470599401167,0.0708845767358664,0.0860143054311211,1390.5681736263,1444.55348169511
872,0.93939810727131,0.507775611221294,0.199195783850466,0.113104798347211,0.0877962715437459,0.0865255841970697,1210.1546494302,1224.87791526715,0.952567769203144,0.493163663962211,0.200172796395359,0.112354907189886,0.0856188774285365,0.0863675007256638,1226.97788838557,1241.70115422252,0.983101313709117,0.431014860642946,0.204417775030988,0.100348843634611,0.0681001381621983,0.0847063821464971,1980.20455590889,1990.02006646686,0.922941480740759,0.521408074241128,0.19972509041083,0.11310909585334,0.0883184270270654,0.087573612214883,1362.77484069249,1377.49810652944,0.938507334222194,0.50700706997267,0.198582816390986,0.113365358064045,0.0882540589969037,0.0870571417705598,1362.03893380787,1416.02424187667
873,0.968817801541024,0.565063590093723,0.207940858066671,0.106912040331479,0.0785480700616788,0.0798736447769794,1283.24960295064,1297.97286878758,0.998336466880256,0.533811818217579,0.20919520028585,0.105924163591111,0.0770248509652383,0.0803332975461893,1294.56107917426,1309.2843450112,1.04917281230684,0.445993563097757,0.219106321396876,0.0972994877975221,0.06154722414079,0.0789929130565091,1948.69747901952,1958.51298957748,0.951600823035687,0.583779876167715,0.203361731730049,0.107665153596159,0.0794151001867491,0.079331596368829,1423.17086780694,1437.89413364389,0.974482549606572,0.559841788254679,0.203206837500703,0.102857855622296,0.0750826871453924,0.0805257058692983,1418.63739875746,1472.62270682627
874,1.17883062848814,0.398034061455165,0.192334662203218,0.100484306775707,0.071605176267781,0.108036070122428,1266.2538733798,1280.97713921675,1.18782245908553,0.387249025735468,0.19229907007612,0.100150164137019,0.071876211601617,0.108393148405512,1286.96652095964,1301.68978679658,1.19393157054665,0.358895745111128,0.190695242310945,0.101171065982425,0.0606899211860542,0.10782059067,1966.12124881093,1975.93675936889,1.17285845660817,0.404889256834788,0.191160418450562,0.101689398960423,0.0709112237731029,0.107646253078094,1375.29223729152,1390.01550312846,1.17574410423901,0.401518449644126,0.191507414603044,0.101057451455396,0.0714792217667858,0.107815212000522,1407.98068793727,1461.96599600607
875,0.987884509669597,0.440992877076539,0.265165664044511,0.112359908466172,0.0754355064690475,0.0949882678974019,1247.8335516952,1262.55681753215,0.997044876391129,0.430543781771142,0.262257869961977,0.110775528660569,0.0741137104638274,0.0948212545502648,1254.05326998655,1268.7765358235,1.04970607746394,0.361458421976158,0.252980276440232,0.109935534110042,0.0712404847668375,0.0946299731662882,1941.1503743909,1950.96588494886,0.980418126683087,0.44813830527231,0.266023900691731,0.114395967694483,0.0776388706867377,0.0943178414671081,1386.51410059273,1401.23736642967,0.989984771115007,0.438954891488779,0.262294188037544,0.111961068995306,0.0753526913881375,0.094309117012751,1371.72244160417,1425.70774967297
876,1.11880175069542,0.443850523121349,0.221441937786612,0.117127910870431,0.0684627048040292,0.082453686394796,1321.29718720033,1336.02045303728,1.13377371676709,0.427892042012841,0.221486357262408,0.114147456395852,0.0654593632444344,0.082159995186413,1344.98023265681,1359.70349849375,1.21739472387252,0.332587667593654,0.225765590555814,0.111834576715959,0.060314978056211,0.0830953981631711,2027.41439710134,2037.22990765931,1.10773504807496,0.453159887905933,0.221930849678365,0.119433385393621,0.070493285379695,0.0831086510607151,1424.72662557007,1439.44989140701,1.11566317751662,0.446366214297524,0.22062444323562,0.117149166380754,0.0683771249731528,0.0829220509493842,1459.52104696964,1513.50635503844
877,0.867563617704242,0.564340545367687,0.33874839884582,0.130797973397912,0.0908260103548741,0.101197398669631,1232.25903218076,1246.98229801771,0.888237836440455,0.542350507060685,0.338246229072566,0.128215005436887,0.0874812566952747,0.101866123206397,1244.01685610996,1258.74012194691,0.928251642984589,0.463786051701356,0.351495798884285,0.119916264586649,0.0745572586146768,0.101606552325623,1945.52771970557,1955.34323026353,0.851481115436241,0.57744166146528,0.34008722222551,0.132840639586361,0.0929026526657972,0.102415443507211,1396.08617459574,1410.80944043269,0.869429716527987,0.561766207174341,0.33703150673114,0.132406879303351,0.0915516204464339,0.102995448261012,1364.51376581262,1418.49907388142
878,0.883908824651836,0.563943922824913,0.36194836011974,0.124850745430243,0.081550715073581,0.100552578282439,1260.22821008522,1274.95147592217,0.895602744534936,0.549862689069623,0.360059375562202,0.124363503767612,0.0804069945385364,0.100279588514463,1273.12190597167,1287.84517180862,0.937303434495228,0.476451485333852,0.358076421791138,0.120886542584465,0.0694953139217364,0.10031279070905,1930.51396615359,1940.32947671155,0.86456719559052,0.57669403763521,0.370407615552359,0.125101197734332,0.0818721703402708,0.101595963119046,1393.18064086802,1407.90390670497,0.877706964537902,0.567096216745076,0.365175393809286,0.12522139739541,0.0816121974529721,0.101036765837507,1391.94583127307,1445.93113934187
